Input 1,Input 2,Input 3,Input 4,Input 5,Input 6,Input 7,Input 8,Input 9,Input 10,Input 11,Input 12,Input 13,Input 14,Input 15,Input 16,Input 17,Input 18,Input 19,Input 20,Input 21,Input 22,Input 23,Input 24,Input 25,Input 26,Input 27,Input 28,Input 29,Input 30,Input 31,Input 32,Input 33,Input 34,Input 35,Input 36,Input 37,Input 38,Input 39,Input 40,Input 41,Input 42,Input 43,Input 44,Input 45,Input 46,Input 47,Input 48,Input 49,Input 50,Input 51,Input 52,Input 53,Input 54,Input 55,Input 56,Input 57,Input 58,Input 59,Input 60,Input 61,Input 62,Input 63,Input 64,Input 65,Input 66,Input 67,Input 68,Input 69,Input 70,Input 71,Input 72,Input 73,Input 74,Input 75,Input 76,Input 77,Input 78,Input 79,Input 80,Input 81,Input 82,Input 83,Input 84,Input 85,Input 86,Input 87,Input 88,Input 89,Input 90,Input 91,Input 92,Input 93,Input 94,Input 95,Input 96,Input 97,Input 98,Input 99,Input 100,Input 101,Input 102,Input 103,Input 104,Input 105,Input 106,Input 107,Input 108,Input 109,Input 110,Input 111,Input 112,Input 113,Input 114,Output 2
0.00410573,0.003969864,0.004209825,0.004643913,0.006210938,0.005650187,0.010050569,0.018886617,0.027059237,0.135740367,0.142415802,0.036033058,0.019803473,0.008639587,0.010695344,0.015323591,0.006772708,0.002452922,0.001694466,0.008192736,0.006010382,0.003237882,0.001260671,7.67E-04,7.15E-04,6.63E-04,6.16E-04,5.72E-04,5.34E-04,4.99E-04,4.68E-04,4.40E-04,0.003824574,0.002831596,0.00331564,0.003790952,0.008790224,0.010143117,0.008827595,0.01674955,0.024526207,0.11720222,0.11782076,0.025538442,0.01832478,0.008282041,0.010090456,0.017282402,0.00609724,0.001774319,0.004301151,0.008907368,0.002000736,0.002013772,0.001127298,0.00115028,0.001062023,9.92E-04,9.33E-04,8.82E-04,8.38E-04,7.99E-04,7.64E-04,7.33E-04,0.003289333,0.003499527,0.003762709,0.003959365,0.003400176,0.00917712,0.008398154,0.01957903,0.027607684,0.15885498,0.169524801,0.048285924,0.023569789,0.010544455,0.009703347,0.009905412,0.006906144,0.004045661,0.00206658,0.006764786,0.009555984,0.004079545,0.001919169,0.001630077,0.00154929,0.001473601,0.001403726,0.001340386,0.001283267,0.001231777,0.001185282,0.001143183,0.015145128,0.013393652,0.017451747,0.001751476,-0.004058095,0.002306619,0.3125,0.142415802,0.3125,0.11782076,0.3125,0.169524801,0.0330582,0.027762269,0.039137498,0.12421585,0.123857782,0.124745056,0.797468354
0.003995686,0.004193509,0.004309548,0.004821447,0.007015394,0.004458113,0.010936675,0.019495457,0.028647095,0.131345093,0.134195302,0.028593641,0.018415676,0.008399407,0.013034122,0.010346486,0.0085144,0.003619932,0.006646591,0.007075984,0.006915532,0.001727662,0.00136339,0.0013661,0.001196474,0.001081148,9.91E-04,9.18E-04,8.56E-04,8.04E-04,7.58E-04,7.18E-04,6.55E-04,0.001663295,0.001375517,0.002296093,0.009875516,0.005097372,0.010768856,0.016839993,0.023653117,0.120212799,0.12213325,0.029752276,0.017731525,0.008372435,0.0157439,0.009544356,0.009856392,0.004850049,0.005846658,0.010761885,0.004295548,0.004103453,0.002268506,0.001854331,0.001738513,0.001642265,0.001559346,0.001486866,0.001422822,0.00136579,0.001314694,0.001268651,0.004804804,0.004699897,0.004905028,0.005479144,0.0086799,0.005760808,0.012510834,0.021978737,0.031164599,0.152608388,0.161246368,0.039932917,0.021089569,0.008475967,0.008985237,0.006269836,0.005622329,0.003062253,0.003086096,0.00759712,0.008934742,0.002479504,0.001522162,0.001284486,0.001083186,9.49E-04,8.47E-04,7.65E-04,6.97E-04,6.39E-04,5.89E-04,5.45E-04,0.014795083,0.014122596,0.016687451,6.72E-04,-0.002564856,0.001892368,0.3125,0.134195302,0.3125,0.12213325,0.3125,0.161246368,0.031349884,0.028515399,0.037336642,0.125641599,0.124415562,0.125311958,0.797468354
0.002143954,0.00213461,0.002396623,0.002802153,0.003767486,0.005300624,0.007233157,0.017920909,0.027535126,0.133799337,0.130903219,0.028860619,0.021119175,0.0082009,0.00301268,0.016848604,0.003637791,0.002708487,0.00760912,0.008649094,0.005095695,0.003583863,0.001746127,0.001742799,0.001675741,0.001603881,0.001535286,0.001472053,0.00141435,0.001361862,0.001314119,0.00127061,1.06E-04,0.001095925,8.99E-04,0.001902361,0.009407018,0.006679293,0.009514357,0.016282118,0.022986623,0.125632385,0.130329366,0.035613174,0.018676968,0.006921811,0.010458356,0.011932479,0.006657343,0.004291595,0.006906122,0.00795646,0.011338056,6.80E-04,0.001308962,0.001688189,0.001622272,0.001551641,0.001484469,0.001422762,0.00136664,0.001315711,0.001269468,0.001227378,0.003692513,0.003956998,0.004043955,0.004671617,0.008145056,0.003905342,0.011013166,0.021589823,0.032509646,0.149707794,0.149227783,0.032094694,0.022395615,0.008411297,0.002265706,0.012217547,7.40E-04,0.002747835,0.003947075,0.008734968,0.004278331,0.003840778,0.001702195,0.001371152,0.0013103,0.001244777,0.001182964,0.00112658,0.001075594,0.001029622,9.88E-04,9.51E-04,0.014358969,0.014425211,0.015729483,-6.62E-05,-0.001304272,0.001370514,0.28125,0.133799337,0.3125,0.130329366,0.28125,0.149707794,0.031368878,0.030297858,0.035553308,0.125397722,0.123897095,0.125314429,0.797468354
7.76E-04,8.94E-04,0.001334451,0.001823255,0.002278398,0.006123289,0.005601563,0.01694519,0.02430633,0.136663625,0.140437144,0.037681152,0.020984135,0.008543618,0.011667197,0.014208851,0.008404298,0.003980798,0.003846049,0.015107803,0.005954336,0.003825286,0.002724636,0.00227469,0.002104003,0.001975921,0.001871216,0.001782049,0.001704413,0.001635878,0.001574788,0.001519929,0.003517865,0.002619069,0.003095246,0.003464702,0.008278229,0.011641218,0.007876946,0.01595049,0.021680763,0.1262842,0.136879069,0.039520582,0.018584698,0.006103209,0.002852497,0.012208791,0.004011498,8.69E-04,0.002940867,0.008593756,0.007373057,0.004641159,0.00239166,0.001562721,0.001369138,0.001243794,0.001150625,0.001076405,0.001014909,9.63E-04,9.17E-04,8.78E-04,0.001915705,0.001762029,0.002224264,0.00261296,0.004033392,0.007376554,0.007625071,0.01975644,0.028794945,0.148498881,0.147625692,0.034207354,0.023014524,0.009835544,0.013388604,0.007836668,0.008072167,0.004737495,0.004371506,0.010395722,0.001231643,0.003182925,0.002852913,0.002659522,0.002441564,0.002281685,0.002153053,0.002044863,0.001951533,0.001869743,0.001797266,0.00173249,0.01535152,0.01433997,0.016063851,0.001011549,-0.001723881,7.12E-04,0.3125,0.140437144,0.3125,0.136879069,0.28125,0.148498881,0.032838137,0.031333679,0.035029498,0.124222155,0.124294123,0.126192354,0.797468354
0.003327474,0.003402408,0.003639223,0.003802963,0.002796074,0.008237787,0.00750581,0.017901594,0.02227022,0.137979513,0.152192485,0.044900838,0.019415874,0.008720177,0.016212182,0.012098115,0.011186156,0.006094783,0.005655467,0.009847739,0.012348918,0.001662452,7.62E-04,0.001150722,0.001156346,0.001123939,0.001082251,0.001039579,9.99E-04,9.61E-04,9.25E-04,8.93E-04,0.003313755,0.004368911,0.004462814,0.00416243,0.002584438,0.015624427,0.003996559,0.015647564,0.020475652,0.123065521,0.136090444,0.039473941,0.017110359,0.007425768,0.010403992,0.005859243,0.007936549,0.004725705,2.53E-04,0.004774668,0.00875451,0.002519574,6.46E-04,4.78E-04,5.10E-04,5.01E-04,4.80E-04,4.55E-04,4.30E-04,4.06E-04,3.83E-04,3.63E-04,0.00194263,0.001741289,0.002230448,0.00263546,0.002324483,0.008903516,0.006959249,0.018884586,0.024842397,0.149961416,0.157613139,0.043522161,0.022804962,0.010690993,0.014817982,0.009610089,0.009607454,0.006632227,0.007576831,0.007343131,0.011068097,0.003920592,0.002046089,0.002047221,0.002001137,0.001930414,0.001856071,0.001784702,0.001718234,0.001657017,0.001600862,0.001549394,0.016213365,0.013897214,0.016980746,0.002316151,-0.003083531,7.67E-04,0.3125,0.152192485,0.3125,0.136090444,0.3125,0.157613139,0.034511123,0.030981283,0.036437753,0.124070981,0.124107616,0.125017569,0.797468354
0.004054605,0.004101527,0.00431612,0.004691342,0.005236244,0.007176076,0.009153603,0.018350127,0.025641444,0.140909332,0.153281118,0.043252035,0.02059903,0.007715565,0.010050784,0.020027805,0.006007651,0.001960717,0.002629025,0.007299481,0.008354066,0.004519435,0.002058616,0.001135074,9.23E-04,7.92E-04,6.97E-04,6.23E-04,5.62E-04,5.11E-04,4.68E-04,4.30E-04,0.002733167,0.001825493,0.002382963,0.002762185,0.007463088,0.011589886,0.006239103,0.01509468,0.02300413,0.12167925,0.125500417,0.032528417,0.018535221,0.008549099,0.006570393,0.01235279,0.004790235,0.002248468,0.00365807,0.00977396,0.005519234,0.002051135,0.002117175,0.001896941,0.001713834,0.001587431,0.001489424,0.001408916,0.001340537,0.001281289,0.001229221,0.001182993,0.004106784,0.004552222,0.004754226,0.00500146,0.003390056,0.010318331,0.008752329,0.020003618,0.028445414,0.155787994,0.167347402,0.046274709,0.023058263,0.009092493,0.006350577,0.016715778,0.003115583,0.001585229,0.002344843,0.012569168,0.01040683,0.003936596,0.002221242,0.001499803,0.001298762,0.001170083,0.001073844,9.97E-04,9.33E-04,8.78E-04,8.32E-04,7.91E-04,0.016058473,0.013765863,0.017382856,0.00229261,-0.003616994,0.001324383,0.3125,0.153281118,0.3125,0.125500417,0.3125,0.167347402,0.035075372,0.02924163,0.038514961,0.123650428,0.124794524,0.124197001,0.797468354
0.002462703,0.002543389,0.002695612,0.003253042,0.005799765,0.002713206,0.009043798,0.01802696,0.027614787,0.140465729,0.144427256,0.037302244,0.020748152,0.008890972,0.016051842,0.018015631,0.009411722,0.005474694,0.002911735,0.005427154,0.00956664,0.002390582,0.001080062,0.001338494,0.001350595,0.001321225,0.001279795,0.001236027,0.001193248,0.001152741,0.00111494,0.001079888,0.00121307,4.31E-04,9.73E-04,0.001551766,0.008638051,0.007925084,0.009216352,0.016106762,0.025519722,0.119989502,0.115438456,0.024379817,0.019262113,0.008807694,0.006073255,0.015087461,0.002701475,0.00245681,0.008833786,0.005608583,0.005027762,0.004208806,0.001964815,0.001732479,0.001671689,0.001601715,0.001534062,0.00147158,0.001414574,0.001362727,0.001315562,0.001272584,0.004307386,0.003991949,0.004247261,0.0047736,0.007961046,0.005511076,0.010713094,0.021172316,0.031142718,0.159587402,0.169413849,0.045123698,0.022556903,0.008849249,0.012965726,0.012737907,0.007357037,0.004767951,0.003949071,0.007619717,0.012606996,0.002337325,3.64E-04,8.36E-04,8.54E-04,8.30E-04,7.95E-04,7.58E-04,7.22E-04,6.89E-04,6.58E-04,6.30E-04,0.015811544,0.013275373,0.017722754,0.002536171,-0.004447381,0.00191121,0.3125,0.144427256,0.28125,0.119989502,0.3125,0.169413849,0.033808856,0.02779352,0.039161419,0.123427044,0.125155567,0.124404234,0.797468354
3.59E-05,4.81E-04,0.001020495,0.001904831,0.004643952,0.001806948,0.008564126,0.018040853,0.027841784,0.135688385,0.133921244,0.030410884,0.019548653,0.009174707,0.019950878,0.012435159,0.01194509,0.006041629,9.82E-04,0.010863939,0.002034108,0.003470532,0.002768305,0.002460926,0.002276249,0.002136554,0.00202196,0.001924328,0.001839347,0.001764399,0.001697669,0.001637803,0.001728202,0.002824069,0.002429134,0.003203221,0.010917557,0.004181907,0.011708881,0.018168972,0.026420469,0.119060242,0.118433716,0.024436376,0.016772237,0.007546836,0.013483709,0.009598779,0.007562803,0.003340685,0.006235926,0.008693935,0.006090495,9.97E-04,0.001722697,0.001757611,0.001590131,0.001473151,0.001380805,0.001304116,0.001238679,0.001181855,0.001131903,0.001087573,0.00206519,0.002485189,0.002527613,0.003130009,0.007140046,0.002552011,0.010106973,0.020975353,0.030678754,0.157499054,0.162881734,0.041965017,0.021853447,0.008668971,0.015211839,0.007985573,0.008286901,0.004501153,0.002282062,0.01036353,0.005599351,0.005646023,0.003243665,0.00248598,0.002265182,0.002104565,0.001977453,0.001871912,0.001781742,0.001703325,0.001634272,0.001572866,0.01509009,0.013656974,0.017328108,0.001433116,-0.003671134,0.002238017,0.28125,0.135688385,0.28125,0.119060242,0.3125,0.162881734,0.031901806,0.027956807,0.038001675,0.124179297,0.124994735,0.125303373,0.797468354
0.002676246,0.002637455,0.002880834,0.003484838,0.005163363,0.004871224,0.008753304,0.018174971,0.028405393,0.132770894,0.130251119,0.027439822,0.020391098,0.008056386,0.010690609,0.018219446,0.006775597,0.002956723,0.006192921,0.007454521,0.002364765,0.003684127,0.001901927,0.00172216,0.001636578,0.001555082,0.001481167,0.001414871,0.001355457,0.001302069,0.001253942,0.001210382,0.00434606,0.003276086,0.003822104,0.004333846,0.008915888,0.009879313,0.00970406,0.017289421,0.02572777,0.122715505,0.127976766,0.031396876,0.016874166,0.006117465,0.01100058,0.010527779,0.006172742,0.003208539,0.002440554,0.008953319,0.006069113,0.002799776,0.00104314,6.45E-04,6.26E-04,5.90E-04,5.53E-04,5.18E-04,4.86E-04,4.56E-04,4.29E-04,4.05E-04,4.16E-04,9.23E-04,0.001260109,0.002088752,0.005405366,0.005784499,0.008373608,0.019467122,0.030601735,0.152949687,0.15173997,0.036251572,0.02346701,0.009303658,0.006351254,0.013370138,0.001689083,0.003689025,0.004947271,0.003239193,0.00692895,0.002680831,0.002124357,0.002289069,0.002176874,0.002073999,0.001980607,0.001896564,0.001820924,0.001752691,0.001690957,0.001634895,0.014613247,0.013916802,0.015985532,6.96E-04,-0.00206873,0.001372285,0.28125,0.132770894,0.3125,0.127976766,0.28125,0.152949687,0.031086072,0.02970607,0.036234639,0.125246982,0.124372598,0.125539782,0.797468354
0.00424054,0.004478683,0.004664378,0.004956035,0.004561776,0.008473919,0.008744392,0.019358082,0.027010707,0.132844259,0.138349782,0.032866028,0.019227399,0.007621896,0.008182069,0.016384655,0.007053291,0.001664595,0.005341274,0.007575038,0.007102704,6.52E-04,0.001014466,0.001086377,9.18E-04,8.07E-04,7.21E-04,6.52E-04,5.94E-04,5.45E-04,5.02E-04,4.65E-04,0.002636209,0.003873355,0.003913047,0.003746281,0.002467412,0.013550925,0.004257738,0.015356004,0.021714572,0.126463826,0.135353312,0.038478745,0.018802748,0.00702087,0.002003194,0.012127841,0.002986779,9.11E-04,0.00515431,0.001841905,0.005025563,0.004571064,0.00211359,0.001496157,0.001331854,0.00121909,0.001132936,0.001063151,0.001004605,9.54E-04,9.11E-04,8.72E-04,0.004015905,0.003835381,0.004209808,0.004563829,0.00439731,0.010345709,0.008071503,0.02077513,0.030085414,0.147558309,0.148935059,0.033133166,0.02246506,0.010026234,0.005949573,0.008934099,0.004918006,0.003422885,0.004340669,0.003268385,0.00359468,0.003202142,0.001887701,0.001745981,0.001608962,0.001505514,0.001419224,0.001345093,0.001280421,0.00122341,0.001172759,0.001127465,0.014839036,0.013829913,0.015669864,0.001009124,-0.001839951,8.31E-04,0.3125,0.138349782,0.3125,0.135353312,0.3125,0.148935059,0.032171586,0.031269801,0.035181796,0.124659503,0.12415479,0.126215206,0.797468354
0.003853699,0.003701584,0.003977285,0.004265749,0.004179316,0.007622494,0.008028536,0.017878531,0.023689898,0.136975657,0.148114156,0.041834485,0.020061292,0.009500687,0.014612714,0.011425718,0.011440052,0.005143472,0.001881785,0.00691029,0.006076322,0.00369023,0.001412296,0.001010153,9.74E-04,9.28E-04,8.82E-04,8.39E-04,7.99E-04,7.63E-04,7.30E-04,7.00E-04,0.001483425,6.08E-04,0.001357628,0.001677394,0.005559392,0.010408429,0.004229034,0.013701965,0.018491595,0.126901316,0.136927948,0.04247801,0.019785002,0.009410577,0.008890048,0.004091622,0.008037333,0.00402539,0.006308683,0.004465327,0.008994632,0.002677509,0.001842179,0.001874366,0.001764419,0.001671542,0.001590549,0.001519273,0.001456017,0.001399509,0.001348738,0.001302879,0.004762186,0.005032889,0.005276597,0.005472857,0.004006905,0.011435042,0.008537903,0.020894582,0.028208506,0.147096212,0.155399485,0.038665375,0.021814382,0.010119403,0.008793137,0.005039887,0.007153582,0.003726271,0.001214468,0.007034836,0.003697426,0.003431906,0.001325524,8.80E-04,7.98E-04,7.22E-04,6.56E-04,5.97E-04,5.46E-04,5.00E-04,4.60E-04,4.24E-04,0.015647552,0.014251797,0.01591723,0.001395755,-0.001665434,2.70E-04,0.3125,0.148114156,0.3125,0.136927948,0.3125,0.155399485,0.033906467,0.031464771,0.036028206,0.124312316,0.123895888,0.125327047,0.797468354
0.001096759,0.001410525,0.001550301,0.001997504,0.003585643,0.003722052,0.007008403,0.015701257,0.019951935,0.141153442,0.153381826,0.048312337,0.023002129,0.00913961,0.008485475,0.020079634,0.007519131,0.003342587,0.003419841,0.006038679,0.006900824,0.004208634,0.002205935,0.001821698,0.001706726,0.0016156,0.001538154,0.001470531,0.001410563,0.001356918,0.001308626,0.001264911,0.002538552,0.001457043,0.002074956,0.002318172,0.007149306,0.007834695,0.008225749,0.014925522,0.018508358,0.123131378,0.133067515,0.040460505,0.019602248,0.008373504,0.00570398,0.009049452,0.006218964,0.002994667,0.00404597,0.010728634,0.006756936,0.003759791,0.002090759,0.00159721,0.001499443,0.001420165,0.001351393,0.0012908,0.001236907,0.001188669,0.001145269,0.001106026,0.003415677,0.00332832,0.003498673,0.004000699,0.006954825,0.005520409,0.009342704,0.019508662,0.024792526,0.152383962,0.164130646,0.047459305,0.024067304,0.009472882,0.001089253,0.013609205,0.002160344,0.002231317,0.003123394,0.002857643,0.007437252,0.002794815,0.001819505,0.001748872,0.001604051,0.001493933,0.001404471,0.00132911,0.001264135,0.001207309,0.001157084,0.00111234,0.015838645,0.014105763,0.016405537,0.001732882,-0.002299774,5.67E-04,0.3125,0.153381826,0.3125,0.133067515,0.3125,0.164130646,0.035258637,0.03047772,0.037901212,0.122604835,0.124032065,0.124174628,0.797468354
0.001204776,0.001514657,0.001643638,0.002089564,0.003943852,0.002888566,0.007288705,0.01590354,0.018939898,0.140393372,0.154691538,0.049816259,0.022288284,0.007678701,0.012450228,0.02123521,0.007397764,0.002570757,0.007000187,0.010042188,0.010193242,0.003737173,0.002311691,0.001990003,0.001848332,0.001738292,0.001646734,0.00156819,0.001499571,0.001438912,0.001384814,0.001336228,0.002295798,0.003415996,0.003033605,0.003753595,0.010424853,0.003141668,0.011850641,0.016498773,0.019961024,0.11767334,0.126779806,0.034815191,0.018364958,0.00592271,0.005530266,0.012873878,0.003020452,0.002131503,0.003226889,0.005614496,0.005790466,0.001520075,6.34E-04,8.51E-04,8.08E-04,7.63E-04,7.21E-04,6.83E-04,6.48E-04,6.17E-04,5.89E-04,5.64E-04,8.81E-04,0.001100116,0.001320118,0.001991247,0.005827637,0.001518501,0.008896687,0.018031995,0.021825577,0.157284648,0.171977559,0.054381755,0.02490862,0.009195415,0.011690024,0.01137653,0.006553652,0.004102643,0.005691356,0.006159805,0.007880824,0.005621342,0.002970813,0.002314329,0.002155135,0.002033093,0.001929877,0.001840433,0.001761748,0.001691848,0.001629281,0.001572938,0.016305077,0.013211355,0.017461172,0.003093721,-0.004249817,0.001156095,0.3125,0.154691538,0.3125,0.126779806,0.3125,0.171977559,0.03528164,0.029142308,0.039400898,0.122196154,0.123926745,0.123851591,0.797468354
0.00374114,0.003574006,0.00381806,0.004179476,0.005246022,0.006113052,0.008755438,0.017336494,0.020987662,0.135440694,0.150602203,0.04498263,0.019651699,0.007444967,0.020001202,0.016468188,0.011639187,0.004592271,0.006614,0.009499109,0.00922341,0.00387302,0.001868447,0.001445058,0.001332513,0.001240947,0.001162934,0.001095747,0.001037329,9.86E-04,9.41E-04,9.01E-04,0.00445266,0.003437993,0.003926249,0.004295932,0.008249279,0.008864212,0.010570443,0.015991961,0.020718054,0.1141014,0.122450582,0.030729874,0.016525286,0.00628138,0.013220601,0.009639267,0.007516561,0.002726943,0.004311628,0.001604946,9.76E-04,0.002807882,0.001480154,0.001111249,9.56E-04,8.48E-04,7.64E-04,6.97E-04,6.40E-04,5.93E-04,5.51E-04,5.15E-04,0.001872885,0.00205094,0.002218724,0.002820957,0.00589116,0.004970025,0.008981281,0.0179229,0.021375537,0.157426381,0.175256673,0.056185816,0.023971408,0.009022594,0.015672998,0.00647114,0.009014723,0.005349034,0.003521099,0.00944821,0.011585924,0.003123561,0.002064982,0.00204481,0.00195289,0.001861866,0.001777373,0.001700722,0.001631498,0.00156898,0.001512416,0.001461085,0.016341197,0.013049604,0.017852253,0.003291593,-0.004802649,0.001511056,0.3125,0.150602203,0.3125,0.122450582,0.3125,0.175256673,0.033980854,0.028050821,0.039813641,0.123648833,0.125157253,0.123954888,0.797468354
0.004128024,0.004364987,0.004552754,0.004825826,0.004121581,0.008246534,0.008582935,0.018341704,0.023612384,0.131744151,0.14119987,0.036914907,0.020145289,0.007559875,0.013900026,0.021940651,0.007752532,0.001915993,0.001927148,0.00466408,0.005606747,0.00219639,8.95E-04,8.58E-04,7.33E-04,6.47E-04,5.79E-04,5.23E-04,4.75E-04,4.34E-04,3.97E-04,3.65E-04,0.002303373,0.00345092,0.003515142,0.00335552,0.002896094,0.011948911,0.005420602,0.013611657,0.020674594,0.116075399,0.120332255,0.030576024,0.017880772,0.008189948,0.010426792,0.014718667,0.004737877,0.002561858,0.0052691,0.001345859,0.002787571,0.002822155,0.001826187,0.001584205,0.00145179,0.001353813,0.001274642,0.001207914,0.001150295,0.001099814,0.001055139,0.001015264,0.004346115,0.004269127,0.004582456,0.004854065,0.004426713,0.01073307,0.008008951,0.020101607,0.024832273,0.15508079,0.17057077,0.050164846,0.023669113,0.009012298,0.008050655,0.013703907,0.004011978,0.002029891,0.002222281,0.011046421,0.00914051,0.003924659,0.001855014,0.00137142,0.001237695,0.001136907,0.001056634,9.90E-04,9.33E-04,8.83E-04,8.40E-04,8.02E-04,0.015011237,0.013018633,0.01738469,0.001992604,-0.004366057,0.002373453,0.3125,0.14119987,0.3125,0.120332255,0.3125,0.17057077,0.03251372,0.028005857,0.038901371,0.123072288,0.124879839,0.124500628,0.797468354
0.002380483,0.002573278,0.002645261,0.003153498,0.006297025,0.002992696,0.008255793,0.015887395,0.018497334,0.11974408,0.129751912,0.03762543,0.018695666,0.008635466,0.018001987,0.016797517,0.013179624,0.00406036,0.003048508,0.011744769,0.007630575,0.002252576,0.001809808,0.001600539,0.0014716,0.001374728,0.001295194,0.001227713,0.001169268,0.001117989,0.001072561,0.001032004,0.001492067,4.99E-04,9.59E-04,0.001327349,0.007472492,0.006438171,0.006574623,0.010702618,0.012546984,0.075685155,0.078644816,0.020801005,0.012259398,0.005726688,0.014747884,0.017598721,0.009690137,0.002865378,0.002965745,0.005595268,0.002821346,4.03E-04,0.001379872,0.001341916,0.001216864,0.00113164,0.00106466,0.001009026,9.61E-04,9.20E-04,8.83E-04,8.51E-04,0.002741967,0.00260742,0.002699343,0.003163824,0.006301825,0.001203721,0.007043048,0.012682032,0.01408006,0.091991984,0.103936737,0.031509333,0.013245106,0.00514292,0.012282233,0.011279639,0.007916372,0.002244952,0.002464454,0.007464399,0.00600859,0.002875097,0.00133088,7.73E-04,6.50E-04,5.70E-04,5.09E-04,4.60E-04,4.20E-04,3.85E-04,3.56E-04,3.30E-04,0.01455118,0.009622083,0.011069833,0.004929097,-0.00144775,-0.003481347,0.3125,0.129751912,0.3125,0.078644816,0.3125,0.103936737,0.029579944,0.018261856,0.023364577,0.122184761,0.117604909,0.123329845,0.797468354
6.54E-04,7.31E-04,0.001132325,0.001607456,0.003445352,0.005860223,0.006449123,0.013938124,0.01826099,0.116629974,0.121493937,0.033611671,0.0191824,0.008285133,0.015246152,0.017833054,0.011466845,0.004831603,0.007298747,0.003798473,0.00563604,0.003965731,0.001872346,0.001702768,0.00165483,0.001591702,0.001528186,0.001468298,0.001412998,0.001362322,0.001315991,0.001273601,8.37E-04,0.001864398,0.001439842,0.002064456,0.008697864,0.005692537,0.008307975,0.010678895,0.012965424,0.07716836,0.083778056,0.023604749,0.011274526,0.00480601,0.015391068,0.014779469,0.010287076,0.003994964,6.41E-04,0.004855284,0.002732855,0.001921258,8.35E-04,7.09E-04,7.19E-04,7.03E-04,6.79E-04,6.54E-04,6.29E-04,6.06E-04,5.85E-04,5.65E-04,0.001812246,0.002020528,0.002074004,0.002321248,0.004580608,0.004358727,0.006226039,0.011409719,0.013350727,0.09068335,0.100134125,0.030642492,0.014023053,0.004648031,0.008308617,0.01291628,0.005532066,0.002221185,0.004307846,0.00614507,0.007827177,0.001573505,7.17E-04,8.35E-04,8.21E-04,7.92E-04,7.59E-04,7.28E-04,6.99E-04,6.72E-04,6.48E-04,6.25E-04,0.013660058,0.009818105,0.010725154,0.003841953,-9.07E-04,-0.002934904,0.3125,0.121493937,0.3125,0.083778056,0.3125,0.100134125,0.028186819,0.019107078,0.022724392,0.12285474,0.118735316,0.123143107,0.797468354
0.001994118,0.002022944,0.002284322,0.002537547,0.002371695,0.007531748,0.005883568,0.014063035,0.01881907,0.114685699,0.119646881,0.031856051,0.018383124,0.006102331,0.005972683,0.021618505,0.007537628,1.32E-04,0.004850915,0.003389918,0.003338268,0.001752137,0.00201067,0.001925943,0.001743674,0.00161796,0.001519766,0.001438703,0.001369675,0.00130974,0.001256991,0.001210101,0.003069319,0.002100714,0.00259793,0.00266105,0.006365873,0.010121623,0.005902676,0.009879731,0.012273795,0.079249878,0.088314738,0.026188309,0.012085828,0.003126376,0.008659799,0.016477263,0.007107267,0.001611508,0.003475742,0.002069206,0.002746537,0.002698778,0.00104235,6.46E-04,5.29E-04,4.55E-04,4.01E-04,3.58E-04,3.23E-04,2.93E-04,2.68E-04,2.46E-04,4.97E-04,4.48E-04,8.54E-04,0.001090668,0.002310715,0.005733145,0.004464004,0.009995277,0.013062752,0.08840034,0.093713491,0.02762309,0.014500843,0.005493032,0.004556182,0.013297367,0.004587401,0.001120319,0.001636052,0.006464685,0.003154666,0.002721678,0.001839299,0.001514747,0.001384112,0.001292622,0.001220154,0.001159636,0.001107579,0.001062001,0.001021611,9.85E-04,0.012854743,0.009703237,0.009961492,0.003151506,-2.58E-04,-0.002893251,0.3125,0.119646881,0.3125,0.088314738,0.3125,0.093713491,0.02787802,0.019989507,0.021690145,0.123151253,0.120889331,0.123205624,0.797468354
0.003483736,0.003551945,0.00375822,0.003809937,0.002530129,0.008847519,0.006749145,0.015265465,0.021672379,0.116843821,0.123401733,0.031120382,0.017808626,0.008660997,0.015310794,0.016406311,0.01349861,0.004437643,0.001879986,0.004070941,0.002436901,0.003007749,0.001259561,9.05E-04,8.58E-04,8.08E-04,7.62E-04,7.20E-04,6.81E-04,6.47E-04,6.17E-04,5.89E-04,0.001484902,0.002560096,0.002546015,0.002226322,0.004224263,0.011632261,0.001456337,0.008374045,0.012021386,0.081732651,0.089765828,0.027563357,0.012934956,0.005960875,0.009368454,0.012169908,0.009064402,0.003171238,0.005115263,0.006557765,0.007471353,0.001646022,4.58E-04,6.34E-04,6.32E-04,6.14E-04,5.92E-04,5.69E-04,5.47E-04,5.27E-04,5.08E-04,4.91E-04,0.001706235,0.001532355,0.001817748,0.00188153,9.04E-04,0.006816837,0.003661246,0.010127288,0.015427395,0.086771922,0.088781118,0.022545532,0.013870005,0.00699856,0.010962032,0.008110989,0.008746536,0.003746937,0.002787459,0.001755734,0.00284442,0.002005776,0.001073389,0.001108195,0.001083466,0.001043858,0.001002613,9.63E-04,9.27E-04,8.93E-04,8.62E-04,8.34E-04,0.013546281,0.010112854,0.009771653,0.003433426,3.41E-04,-0.003774627,0.3125,0.123401733,0.3125,0.089765828,0.3125,0.088781118,0.028499271,0.020367826,0.020785978,0.123165397,0.12125145,0.124298909,0.797468354
